,año,mes,LAJA_I,ANGOSTURA,ANTUCO,ABANICO,ELTORO,RALCO,PANGUE,MAMPIL,PEUCHEN
335,1988,3,20.97484206622342,30.47789474538028,12.909825790597766,3.1178865725912366,26.400028505218607,68.10255870096772,10.278309239225806,12.611030555107519,20.79157791666667
336,1988,4,22.602390780922644,36.40283457247652,8.908842754192232,2.5339732716898498,20.48988300962266,60.473989520967706,11.29446247419355,6.243296637530348,8.898504051075262
337,1988,5,21.913992338112084,39.27901747814676,15.126779286994429,2.9890796209469146,21.47593013713112,78.49135563838709,11.341015173870968,8.46214922715054,12.260226419354826
338,1988,6,20.994040035916125,128.071176410765,45.9261403921525,4.006369550512864,47.313670536007365,182.0984242250001,36.112790514000004,17.83873233333333,27.767959180555547
339,1988,7,31.95880838921755,135.28918993356336,56.995785782627046,4.091584449152675,49.73855065312112,192.94240182580634,16.611247813483875,30.488545645161278,47.49365791666668
340,1988,8,28.61713513368224,228.33429866530656,99.06715851534814,5.181926223063498,67.32713227395934,286.39030851612904,40.810957182903216,40.59804815860214,64.68075190860215
341,1988,9,6.9521448021784416,121.1237853146597,52.76322117054404,3.849067418941178,47.070309889128566,241.0976045833332,11.926191503833333,26.878046111111107,42.49791154166669
342,1988,10,11.665683721701631,123.44517055984565,71.31965313094098,4.603267755586198,95.94181050658828,356.87817809999984,13.202468044612903,23.67365005376345,38.675968857526875
343,1988,11,9.463428591193662,101.88660220837022,83.35481348748277,5.73568502371836,132.53803302134452,400.4679563533334,21.886296564666658,25.7537833888889,43.45607205555553
344,1988,12,7.462777157186827,69.26791286414962,44.191664819178776,4.10192232518532,72.35852170805663,218.51017587741933,7.9126912799354905,20.539902580645162,37.29481344086023
345,1989,1,6.564394927350206,45.961641607984035,17.38631233073591,2.840787885859135,31.88841678492472,106.0830163116128,12.038399028387099,15.059282123655917,27.23892541666668
346,1989,2,4.460000000000001,27.94960217153976,10.067730000000001,2.8060000000000005,24.12020673199999,67.90000000000002,14.599999997500007,12.328672663690478,22.00881613095238
347,1989,3,4.709812501592404,27.48335173794986,7.774936209939656,2.3614459404028163,14.722394549422273,52.226470422903255,16.85625426387096,11.085788498655914,18.239243360215042
348,1989,4,10.916218371241348,27.521504382147214,6.210620629693103,1.8458782757132604,13.725497484741405,39.56928133419354,16.943216274193542,14.399277814472766,21.46695794441554
349,1989,5,15.215278032586374,27.7161540904327,5.605936203224554,1.7685649791591462,12.72777488036498,39.061417504516136,14.073718381290318,1.8795572594086012,2.1012953172043023
350,1989,6,29.302363539664963,151.2897098441075,32.58301991505598,2.7305450095044668,43.16679348139579,141.46628687099994,32.465629035866655,14.495122874999995,22.212958333333326
351,1989,7,44.45683573759681,106.50273366494928,38.61938158344621,2.756436117472177,39.65130934514273,203.02488896451615,44.88993118258066,27.677802284946218,42.811382701612935
352,1989,8,33.64791695397615,163.6686277797981,61.01333319083492,3.2310887871429808,43.38926407025665,291.4061134580646,52.913655868709654,36.8799547311828,57.30572987903225
353,1989,9,29.49546964645099,93.9243708449344,55.1253834128189,3.5038038282970803,48.92252113066261,372.85165321666653,33.92107455600001,29.172902750000016,46.28131444444444
354,1989,10,17.455723570912713,147.37526853742168,70.47344285312478,4.349374484908185,101.76257867117526,421.37473643548407,25.864490497419343,22.2443052016129,36.27158639784944
355,1989,11,8.061010365340287,98.42363918274327,61.12083442100345,3.7098324026883622,98.76304695695586,244.0305063033334,27.955807767999996,18.887413458333313,31.65626793055557
356,1989,12,7.911308803404548,86.28140074225429,28.528315682752563,3.6868149467464373,54.0462413447489,253.64200708709674,42.59880380483874,22.577444462365595,40.54885436827956
357,1990,1,1.5949649632771983,41.5324307360973,13.378935681663993,2.9567803581727925,24.64650513953708,109.08069666064516,22.980303369999998,11.876455020161297,21.41005962365591
358,1990,2,7.060000000000002,28.969115053386002,8.789800000000003,2.75699999999998,18.44670580702533,72.8,22.000000000000004,11.909785119047624,20.988331577380954
359,1990,3,8.162303194826945,29.882080981696436,9.072022752715434,2.6405966435619184,20.10015313780945,65.41428962387094,11.77542336709677,7.446155638440864,12.070786642473122
360,1990,4,7.075583302658268,58.50431767199586,22.404570913451494,2.592999842032813,33.21428594276832,116.97389385387099,41.72522316096776,7.775386063605615,11.428085613466873
361,1990,5,5.758736350355961,97.07645843185377,40.48923741472899,3.623278359265805,47.96009420312944,195.50738132258064,43.1631373064516,16.2767959139785,24.710756801075267
362,1990,6,4.007244206773617,113.61563076878102,43.82218818318589,3.6873276876332297,53.867372602622574,322.22130586666657,47.856574501666636,23.699415000000005,35.885543069444445
363,1990,7,16.71679101638888,106.6459459154686,27.76920736554481,2.749127533913959,38.14248479131694,228.97883375806452,34.81451898129032,17.0556977688172,25.421404905913967
364,1990,8,6.30617996604414,176.90051850163988,74.390408107038,4.80582789801349,81.56113120305751,418.5250300451613,48.09359649451616,33.27272127688172,51.64996634408606
365,1990,9,3.8248644818423396,257.0450528250415,122.91429253972365,7.073226358740014,117.75053941658534,509.72823963999997,52.55876105466663,43.89365231944444,71.48422501388887
366,1990,10,7.771692043010754,121.38693243583559,64.79423559293153,5.169187680108503,79.25683207556011,307.56319312580655,29.75595570258064,28.580920026881707,46.89943991935481
367,1990,11,11.980865014078294,75.41065967401464,34.521795885362536,4.38118760844838,53.8168022769636,196.13329123000014,25.85350942000001,18.84096833333332,31.592747847222206
368,1990,12,7.173213747222416,45.8246285299814,17.931502258200645,3.4520341774851753,30.148887360353818,114.26561666709684,23.000923009677415,12.34054774731182,22.259975174731164
369,1991,1,5.043064369368046,32.57364253505156,10.47677542679199,3.524896405275826,20.18470771200847,66.6447277803226,18.401521665806463,11.720485521505378,21.124425107526882
370,1991,2,5.7299999999999995,26.601505341779056,7.9843800000000025,3.5964999999999923,14.5707280278846,54.30000000249999,6.500000001000001,10.56134244494047,18.80137440476192
371,1991,3,8.187307039996279,26.81280827972885,6.413831542263962,3.0821169316997516,12.569302154766005,45.2372959529032,8.126868377612901,8.227683623655908,13.393901112903224
372,1991,4,15.265915376414688,47.80789849188128,12.8016550633091,3.661710434770524,26.712711779944737,78.49778222580649,37.586162908709674,11.070596981139436,16.332244740201173
373,1991,5,28.626141280781304,364.2989025654312,158.4566327647512,6.67016370821869,176.38156416700767,507.7724112425805,68.3290535464516,25.241674059139775,40.462968440860195
374,1991,6,35.0347759193134,198.45779780842284,90.90486054713274,4.548958473414247,104.90976763077774,410.5768707766669,36.97269243366667,40.924875875,65.08583827777782
375,1991,7,10.98138216780926,253.96398288822184,105.0790133494963,4.650241884275946,93.97625712238207,447.4034012870968,64.8597561412903,42.20766532258063,66.64551540322579
376,1991,8,12.121980877490833,150.7262407242136,42.08071591036397,2.9258307516126574,44.77240685103807,265.56343758064514,17.167193410967744,26.059142002688183,39.34259831989245
377,1991,9,7.688823444492571,156.1139354634818,79.0386964702657,3.7697441004847527,77.07708315629777,368.7315909666665,46.58241712100003,33.988878638888885,54.58163576388891
378,1991,10,5.204308585212349,104.09126589120356,68.06376918238102,3.882569864521356,84.13302538074835,311.74022772580634,27.117231985806452,28.104418870967727,46.08917145161288
379,1991,11,6.187163141391622,78.17974761206725,55.916290649789126,4.3408681055416265,93.93988654521975,291.41282604,14.508480600699988,20.134436486111102,33.80146743055557
380,1991,12,4.378343544361244,121.04420481095514,38.57461413015595,3.6185603350044966,60.83486829703386,211.54714148387094,15.333827207580645,25.58378264784948,45.805267970430116
381,1992,1,2.500434489713428,65.96913444868443,22.846317467789014,3.1898162088782036,35.158972758448584,128.46409909354847,9.921429703354837,15.885648131720426,28.757877661290312
382,1992,2,1.9199999999999995,34.63415806556295,13.158349999999993,2.67999999999997,22.6304722792919,72.09999999750002,20.700000000000006,9.857696816964284,17.524362157738096
383,1992,3,7.158187226660245,40.26663217468526,9.724079872975622,2.407628013909583,21.752700389060898,62.609530228064486,16.366575730322587,8.953911440860217,14.576918709677429
384,1992,4,2.067824067742633,71.44802688258959,15.23390875985239,2.4392452232784785,27.546151493176247,80.18756666064517,18.025317665161293,7.2930118031997875,10.49946878498959
385,1992,5,20.892298109010007,383.6446139001349,147.82065177053485,6.595308394532807,125.15228568076681,428.2475105806449,83.06777265806451,45.360616881720425,74.70593577956988
386,1992,6,29.572375790424562,373.4279698195221,121.66024429451406,5.955439501880506,99.79152201307849,634.1536762333332,62.455908908666665,46.53010230555558,76.54706009722217
